GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US05119004212,05119004212,"Census Tract 42.12, Pulaski County, Arkansas",4320,298,4,7,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,10,15,8,13,4,9,16,18,11,17,645,212,125,70,230,113,536,152,94,53,1517,232,686,154,287,118,147,88
1400000US05119004213,05119004213,"Census Tract 42.13, Pulaski County, Arkansas",2992,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,216,77,47,27,75,46,182,61,129,69,1373,169,502,114,250,69,207,85
1400000US05119004214,05119004214,"Census Tract 42.14, Pulaski County, Arkansas",2137,250,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,12,197,253,0,11,10,17,0,11,11,17,0,11,0,11,211,95,24,23,125,72,340,106,113,63,543,116,227,79,165,62,164,67
1400000US05119004215,05119004215,"Census Tract 42.15, Pulaski County, Arkansas",3735,306,0,16,0,16,0,16,41,62,0,16,0,16,0,16,0,16,0,16,0,16,24,38,64,61,8,18,71,99,0,16,215,113,9,18,97,72,556,191,363,198,1377,309,436,221,343,191,131,73
1400000US05119004216,05119004216,"Census Tract 42.16, Pulaski County, Arkansas",4513,511,15,22,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,20,26,14,21,66,60,14,22,0,16,514,205,100,110,115,63,1104,332,196,109,1303,290,456,142,204,112,392,147
1400000US05119004218,05119004218,"Census Tract 42.18, Pulaski County, Arkansas",2221,204,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,31,0,11,0,11,29,34,0,11,0,11,365,140,14,15,58,45,360,123,175,85,843,142,259,115,46,43,53,44
1400000US05119004219,05119004219,"Census Tract 42.19, Pulaski County, Arkansas",4273,373,0,16,0,16,0,16,0,16,0,16,0,16,11,17,0,16,0,16,15,24,0,16,0,16,13,21,27,39,0,16,379,143,70,58,173,103,694,210,253,144,1437,274,684,177,246,97,271,120
1400000US05119004220,05119004220,"Census Tract 42.20, Pulaski County, Arkansas",3730,383,0,16,0,16,0,16,0,16,0,16,37,47,0,16,0,16,0,16,0,16,0,16,46,74,0,16,63,65,54,57,541,143,0,16,241,149,814,221,236,80,1031,250,508,186,68,62,91,69
1400000US05119004221,05119004221,"Census Tract 42.21, Pulaski County, Arkansas",3688,334,46,67,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,48,58,33,44,2,7,70,59,38,44,36,36,899,269,181,80,264,103,874,200,220,131,634,162,254,116,28,32,61,48
1400000US05119004302,05119004302,"Census Tract 43.02, Pulaski County, Arkansas",3734,369,96,85,0,11,0,11,0,11,15,24,24,41,0,11,0,11,0,11,46,72,33,52,67,68,194,182,124,139,57,56,1159,237,124,91,268,120,825,241,71,58,445,183,114,82,36,41,36,44
1400000US05119004303,05119004303,"Census Tract 43.03, Pulaski County, Arkansas",8075,566,121,234,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,51,1,2,1,2,206,160,62,97,63,55,1112,321,104,114,176,120,1623,472,554,251,2750,595,935,315,139,107,198,138
1400000US05119004305,05119004305,"Census Tract 43.05, Pulaski County, Arkansas",5022,304,53,54,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,20,30,0,16,93,74,21,36,72,57,942,241,120,84,199,90,805,208,266,105,1529,281,650,203,161,105,91,61
1400000US05119004306,05119004306,"Census Tract 43.06, Pulaski County, Arkansas",3734,274,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,77,64,15,25,523,169,100,88,235,162,1038,166,197,101,1030,187,344,147,137,83,38,36
1400000US05119004400,05119004400,"Census Tract 44, Pulaski County, Arkansas",1212,190,24,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,37,0,11,0,11,29,43,10,19,37,42,5,7,143,77,35,36,34,35,210,81,35,34,366,107,134,87,30,27,96,55
1400000US05119004500,05119004500,"Census Tract 45, Pulaski County, Arkansas",1435,202,52,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,22,36,27,25,26,38,43,44,36,11,12,496,166,95,43,74,40,221,98,83,76,179,69,22,19,32,30,4,8
1400000US05119004600,05119004600,"Census Tract 46, Pulaski County, Arkansas",2227,342,10,15,0,11,67,73,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,32,76,43,76,52,49,58,441,133,72,57,201,92,660,217,75,55,317,105,109,55,46,36,0,11
1400000US05119004700,05119004700,"Census Tract 47, Pulaski County, Arkansas",2375,313,7,14,0,11,0,11,0,11,6,13,0,11,0,11,3,8,0,11,0,11,0,11,60,52,87,68,46,47,16,17,447,128,126,108,124,95,385,126,105,58,530,149,306,111,73,57,54,43
1400000US05119004800,05119004800,"Census Tract 48, Pulaski County, Arkansas",2019,233,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,5,11,23,23,19,29,79,65,14,22,296,109,41,28,117,60,487,173,49,36,551,129,252,86,32,45,48,44
1400000US05119004900,05119004900,"Census Tract 49, Pulaski County, Arkansas",4748,317,16,24,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,6,11,16,22,66,96,22,35,531,292,114,97,87,61,670,182,235,93,1844,230,586,121,433,139,122,56
